Activity ID,Activity Date,Month,Day,Year,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>",,,
3811637246,"Jul 25, 2020, 1:42:23 PM",7,25,2020,Lazy border loop with Genna,Ride,,6394,28.49,,,FALSE,CrossRip,activities/3811637246.gpx,,11.33979988,6394,5178,28495.69922,11.30000019,5.503225327,203.1154785,203.2149963,206.6999969,290.2999878,16,-0.00035093,,,,,,,,132.2800293,763.7145996,,,,,,,,,,,,,,0,,0,,1,,1595682048,3,25.55999947,26.42000008,23.07999992,0.860000014,1013.599976,4.639999866,12.72999954,200,0,1595674240,1595728000,0.200000003,6810098,,0,,0.889999986,16093,1,288.7000122,,,,,,,,,,,,
3823725352,"Jul 27, 2020, 9:31:06 PM",7,27,2020,Back at it,Run,Been lazy. Realized ITRS-Decorah is in 6 weeks so I should maybe get back into a routine. ,2721,8.87,,,FALSE,,activities/4089459765.fit.gz,,,2721,2535,8869.900391,4.599999905,3.498974323,60.29999924,60.40000153,272.2000122,290.7000122,6.800000191,-0.001127408,,,83,80.22687531,,,,,695,,,,,,,,,,,,,,0,,0,,1,8942.099609,1595883648,1,26.85000038,27.12999916,14.72000027,0.469999999,1013.5,5.460000038,8.739999771,297,0,1595847168,1595900672,0.270000011,,4463284,0,,0.25,16093,5,320.6000061,,,,,,,,,,,,
3830037479,"Jul 28, 2020, 9:54:09 PM",7,28,2020,Afternoon Run,Run,,2129,7.25,,,FALSE,the Second,activities/4096694290.fit.gz,,,2129,2066,7257.200195,5.099999905,3.512681484,43.02000046,42.81999969,261,290.8999939,8.600000381,0.002755884,,,86,80.98432159,,,,,572,,,,,,,,,,,,,,,,0,,1,7328.600098,1595970048,2,27.87000084,29.13999939,19.06999969,0.589999974,1009.400024,2.109999895,4.019999981,331,0,1595933696,1595987072,0.310000002,,4811619,0,,0.370000005,16093,5,307.3999939,,,,,,,,,,,,
3835545388,"Jul 29, 2020, 9:27:03 PM",7,29,2020,Bike route complete ,Run,Last salute to the trails before heading to Ames,2548,7.25,,,FALSE,,activities/4102928616.fit.gz,,,2548,2470,7256.700195,4.599999905,2.937935114,117.6766663,117.677002,275.1000061,299.8999939,13.39999962,0,,,88,78.04669189,,,,,564,,,,,,,,,,,,,,0,,0,,1,7539.899902,1596056448,2,27.71999931,28,15.76000023,0.479999989,1012.400024,2.940000057,4.190000057,11,0,1596020224,1596073344,0.340000004,,5638545,0,,0.620000005,16093,4,300.7000122,,,,,,,,,,,,
3841257169,"Jul 30, 2020, 11:56:56 PM",7,30,2020,Walk with madre,Walk,,6210,8.42,,,FALSE,the Second,activities/4109394350.fit.gz,,,6210,5376,8421.200195,7.199999809,1.566443443,64.30000305,64.30000305,207.6000061,269,6.099999905,0,,,107,54.74437332,,,,14.80550861,444,,,,,,,,,,,,,,0,,0,,1,8485.099609,1596150016,1,26.48999977,26.57999992,16.13999939,0.529999971,1016.200012,2.779999971,4.210000038,29,0,1596106496,1596159616,0.379999995,6810098,4811619,0,,0.310000002,16093,2,304.5,,,,,,,,,,,,
3855722264,"Aug 2, 2020, 8:05:07 PM",8,2,2020,No one saw that one coming 😄,Run,Back on my fav Ames loop 😍,3677,10.47,,,FALSE,the Second,activities/4125528770.fit.gz,,,3677,3265,10470.7002,4.699999809,3.206952572,161.8333282,167.8329926,273.7999878,304.3999939,21.20000076,-0.057302758,,,102,78.82332611,,,,,813,,,,,,,,,,,,,,0,,0,,1,10989,1596398336,1,26.20999908,26.20999908,14.85999966,0.5,1015.099976,6.28000021,8.479999542,349,0,1596366720,1596418432,0.479999989,,4811619,0,,0.209999993,16093,7,321.2000122,,,,,,,,,,,,
3855929534,"Aug 2, 2020, 9:22:03 PM",8,2,2020,Checking the pulse ,Ride,"Ames isn’t dead, but not thriving either. ",3957,20.67,,,FALSE,CrossRip,activities/3855929534.gpx,,11.33979988,3957,3844,20676.90039,12.5,5.379006386,111.7641602,111.8639984,270.7000122,297,8.5,-0.000483632,,,,,,,,131.0850372,561.8381958,,,,,,,,,,,,,,0,,0,,1,,1596402048,1,25.79999924,25.79999924,13.39000034,0.460000008,1015.5,6.170000076,8.149999619,354,0,1596366720,1596418432,0.479999989,6810098,,0,,0.230000004,16093,5,320.7999878,,,,,,,,,,,,
3859223810,"Aug 3, 2020, 5:33:13 PM",8,3,2020,Lunch break. River is ⬇️,Walk,,900,0,,,FALSE,the Second,,,,900,900,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3860536986,"Aug 3, 2020, 10:25:52 PM",8,3,2020,Robbed of a PR,Run,"CCW PR by the watch. 15:22, knocked off over a minute from my recognized segment PR. ",2914,8.94,,,FALSE,the Second,activities/4130852924.fit.gz,,,2914,2536,8944.5,6,3.527011156,117.8766632,118.4769974,275.2000122,304.2999878,18.60000038,-0.006708033,,,92,80.33956909,,,,,696,,,,,,,,,8,,,,,0,109,0,,1,9247.400391,1596492032,1,22.98999977,22.98999977,11.01000023,0.469999999,1019.5,4.409999847,6.230000019,19,0,1596453120,1596504704,0.50999999,,4811619,0,,0.310000002,16093,3,316.7999878,,,,,,,,,,,,
3860997582,"Aug 4, 2020, 12:39:11 AM",8,4,2020,Evening Walk,Walk,Went longer than I intended but really nice ,5212,7.1,,,FALSE,,activities/4131368843.fit.gz,,,5212,5142,7108.100098,2.099999905,1.382360935,34,35.90000153,277.5,296.8999939,7.599999905,-0.026730068,,,65,52.8763504,,,,,371,,,,,,,,,,,,,,0,,0,,1,7155.5,1596499200,1,21.77000046,21.77000046,11.46000004,0.519999981,1019,3.609999895,5.579999924,31,0,1596453120,1596504704,0.50999999,,2090655,0,,0.159999996,16093,0,317.6000061,,,,,,,,,,,,
3865561659,"Aug 4, 2020, 9:13:31 PM",8,4,2020,That was actually decent ,Run,Thought I was in worse shape,2772,10.07,,,FALSE,the Second,activities/4136392754.fit.gz,,,2772,2710,10074.90039,4.599999905,3.717675209,54.54000092,50.34000015,274.7000122,297.7999878,6.099999905,0.041687761,,,86,81.0705719,,,,,779,,,,,,,,,6,,,,,0,71,0,,1,10147.90039,1596574848,2,23.68000031,23.68000031,9.619999886,0.409999996,1019.400024,1.24000001,1.960000038,115,0,1596539520,1596591104,0.550000012,,4811619,0,,0.430000007,16093,5,314.1000061,,,,,,,,,,,,
3865562179,"Aug 4, 2020, 10:18:04 PM",8,4,2020,Madeline who? It had been too long 😄,Walk,,3217,4.27,,,FALSE,,activities/4136393324.fit.gz,,,3217,2967,4269.100098,1.899999976,1.438860774,23.39619064,15.39620018,272,283,6.199999809,0.187393129,,,79,52.37847137,,,,,226,,,,,,,,,,,,,,0,,0,,1,4307.200195,1596578432,2,24.18000031,24.18000031,10.30000019,0.419999987,1019.299988,1.399999976,1.830000043,116,0,1596539520,1596591104,0.550000012,,2090655,0,,0.400000006,16093,3,312.7000122,,,,,,,,,,,,
3870456423,"Aug 5, 2020, 9:28:28 PM",8,5,2020,Chill 40min,Run,,2523,8.25,,,FALSE,the Second,activities/4141733600.fit.gz,,,2523,2401,8258.799805,5.099999905,3.439733505,53.59999847,53.5,270.7000122,296.2999878,15.10000038,0.00121083,,,86,80.09763336,,,,,644,,,,,,,,,3,,,,,0,20,0,,1,8358.200195,1596661248,2,24.52000046,24.52000046,13.31000042,0.5,1017,3.519999981,4.329999924,187,0,1596626048,1596677376,0.579999983,,4811619,0,,0.409999996,16093,5,317.2999878,,,,,,,,,,,,
3871074037,"Aug 6, 2020, 1:17:17 AM",8,6,2020,R&R,Ride,,1197,6.85,,,FALSE,CrossRip,activities/3871074037.gpx,,11.33979988,1197,1176,6849.600098,10.89999962,5.824489594,29.86388969,41.36389923,270.7000122,289.1000061,6.699999809,-0.167893022,,,,,,,,146.4558105,192.0389709,,,,,,,,,,,,,,0,,0,,1,,1596675584,2,22.20000076,22.20000076,14.35999966,0.610000014,1016.299988,3.339999914,6.199999809,149,0,1596626048,1596677376,0.579999983,6810098,,0,,0.449999988,16093,0,316,,,,,,,,,,,,
3875808805,"Aug 6, 2020, 10:44:09 PM",8,6,2020,Squish and flick: a post rain cadence 🧙🏼,Run,Saw: 1-antlered deer; 4820957 drainage issues. Should have hired ABE grads instead of CE. ,1966,6.61,,,FALSE,the Second,activities/4147596050.fit.gz,,,1966,1896,6611.299805,4.400000095,3.48697257,39.90000153,42.09999847,273.2999878,295.8999939,6.800000191,-0.03327636,,,83,79.63185883,,,,,516,,,,,,,,,3,,,,,0,15,0,,1,6655.899902,1596751232,5,22.37999916,22.93000031,20,0.860000014,1015.5,5.079999924,7.5,146,0.972299993,1596712448,1596763648,0.610000014,,4811619,1,5,0.419999987,16093,3,300.1000061,,,,,,,,,,,,
3875985173,"Aug 7, 2020, 12:33:11 AM",8,7,2020,Evening Ride,Ride,,2169,11.59,,,FALSE,CrossRip,activities/3875985173.gpx,,11.33979988,2169,2157,11592.2002,13.39999962,5.374223232,45.80818176,45.80820084,274.6000061,297.1000061,6.699999809,0,,,,,,,,123.2274857,296.3677063,,,,,,,,,,,,,,,,0,,1,,1596758400,1,22.62999916,23.13999939,19.75,0.839999974,1015.099976,4.929999828,7.96999979,134,0,1596712448,1596763648,0.610000014,6810098,,0,,0.239999995,16093,0,306.1000061,,,,,,,,,,,,
3880031409,"Aug 7, 2020, 8:15:40 PM",8,7,2020,Hannah stopped through ☀️,Walk,,3876,5.38,,,FALSE,the Second,activities/4152233856.fit.gz,,,3876,3876,5380.100098,1.799999952,1.388054729,26.01333427,25.51329994,271.6000061,289.6000061,4.599999905,0.009293508,,,99,51.5848465,,,,,290,,,,,,,,,,,,,,0,,0,,1,5412.799805,1596830464,1,29.12000084,33.15000153,23.28000069,0.709999979,1014.700012,7.090000153,9.829999924,157,0,1596798976,1596850048,0.639999986,,4811619,0,,0.200000003,16093,7,288.2000122,,,,,,,,,,,,
3880261890,"Aug 7, 2020, 11:47:01 PM",8,7,2020,Bye orange arrow 🙁,Ride,,2920,18.49,,,FALSE,CrossRip,activities/3880261890.gpx,,11.33979988,2920,2908,18496.90039,12.60000038,6.360694408,93.48670959,93.08670044,270.7000122,305.6000061,8.100000381,0.002162524,,,,,,,,176.3515625,571.807251,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,6810098,,,,,,,,,,,,,,,,,,,
3883221283,"Aug 8, 2020, 1:39:02 PM",8,8,2020,💩,Run,So bad ,4611,14.01,,,FALSE,the Second,activities/4155720209.fit.gz,,,4611,4245,14014.90039,4.099999905,3.301507711,101.1600037,100.6600037,271.6000061,305.1000061,10.30000019,0.003567632,,,83,80.15028381,,,,,1099,,,,,,,,,,,,,,0,,0,,1,14181.2002,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3885339861,"Aug 8, 2020, 11:56:45 PM",8,8,2020,Evening Walk,Walk,,4294,6.45,,,FALSE,,activities/4158070627.fit.gz,,,4294,4294,6453.100098,2.099999905,1.502817869,35.18190384,41.58190155,278.2000122,296.8999939,6.900000095,-0.099177137,,,58,53.63547134,,,,,345,,,,,,,,,,,,,,0,,0,,1,6484.899902,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
3888812263,"Aug 9, 2020, 3:21:54 PM",8,9,2020,Morning Ride,Ride,,3907,23.91,,,FALSE,CrossRip,activities/3888812263.gpx,,11.33979988,3907,3816,23911.19922,15.30000019,6.266037941,150.0765228,151.677002,274.7999878,306,13.69999981,-0.006691425,,,,,,,,167.0405579,710.7327271,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,6810098,,,,,,,,,,,,,,,,,,,
3899806409,"Aug 11, 2020, 10:37:38 PM",8,11,2020,Assessing more damage feat. Charlie ,Ride,,2913,9.15,,,FALSE,CrossRip,activities/3899806409.gpx,,11.33979988,2913,2753,9154,12.5,3.325099945,45.1918869,42.4919014,271.6000061,293.1000061,7.800000191,0.029495303,,,,,,,,91.82817078,281.8753967,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,6810098,,,,,,,,,,,,,,,,,,,
3904488478,"Aug 11, 2020, 12:19:35 AM",8,11,2020,Evening Walk,Walk,,997,1.17,,,FALSE,the Second,activities/4178979394.fit.gz,,,997,944,1174.699951,2.299999952,1.2443856,3.410000086,3.50999999,275.3999939,279.5,2,-0.008512812,,,59,49.33722305,,,,,66,,,,,,,,,,,,,,0,,0,,1,1176.800049,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3904489302,"Aug 12, 2020, 9:22:43 PM",8,12,2020,Big nope ,Run,"Swimming. So gross. 
27 trees or major limbs across the trail on Peggy’s loop. ",3223,8.95,,,FALSE,the Second,activities/4178980190.fit.gz,,,3223,3045,8949.700195,4.599999905,2.939146042,123.1800003,123.3799973,274.8999939,305.1000061,28.5,-0.002234712,,,110,76.83763885,,,,,690,,,,,,,,,,,,,,0,,0,,1,9286.900391,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3909640249,"Aug 13, 2020, 11:28:44 PM",8,13,2020,Trash,Run,,2483,8.07,,,FALSE,the Second,activities/4184556851.fit.gz,,,2483,2350,8072,4.300000191,3.434893608,14.5,17.89999962,270.7000122,278.1000061,4.800000191,-0.042120911,,,82,80.09874725,,,,,630,,,,,,,,,,,,,,0,,0,,1,8094.399902,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3913987592,"Aug 15, 2020, 12:22:39 AM",8,15,2020,Loop with Charlie on skates ,Ride,,1997,12.35,,,FALSE,CrossRip,activities/3913987592.gpx,,11.33979988,1997,1940,12351.59961,13.30000019,6.366804123,51.80841446,51.3083992,274.6000061,297.7999878,5.800000191,0.004048059,,,,,,,,170.4944763,368.7955627,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,6810098,,,,,,,,,,,,,,,,,,,
3917121949,"Aug 15, 2020, 2:49:26 PM",8,15,2020,Double with Charlie ,Ride,,3139,16.88,,,FALSE,CrossRip,activities/3917121949.gpx,,11.33979988,3139,3139,16887.19922,12.10000038,5.379802704,55.5680542,55.36809921,274.6000061,297.7999878,8.300000191,0.001184329,,,,,,,,126.8901062,444.1130981,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,6810098,,,,,,,,,,,,,,,,,,,
3928327141,"Aug 17, 2020, 10:10:31 PM",8,17,2020,Check in ,Run,Feeling better than last week ,2980,9.03,,,FALSE,the Second,activities/4204985101.fit.gz,,,2980,2820,9038.900391,4.5,3.205283642,124.7799988,124.8799973,275.2000122,305.2000122,19,-0.001106329,,,84,78.52867126,,,,,706,,,,,,,,,,,,,,0,,0,,1,9375.200195,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3932514515,"Aug 18, 2020, 5:09:37 PM",8,18,2020,Lunch walk ,Walk,,1200,0,,,FALSE,,,,,1200,1200,0,,0,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
3933326853,"Aug 18, 2020, 10:05:37 PM",8,18,2020,Good deal ,Run,What the heck did they do to Munn woods,2971,9.67,,,FALSE,the Second,activities/4210413411.fit.gz,,,2971,2886,9674,5.199999809,3.352044344,108.0599976,108.0599976,275.2000122,310,24.20000076,0,,,85,78.9992981,,,,,751,,,,,,,,,,,,,,0,,0,,1,9923.200195,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3933740931,"Aug 18, 2020, 11:54:24 PM",8,18,2020,Evening Walk,Walk,,4486,6.57,,,FALSE,,activities/4210855121.fit.gz,,,4486,4486,6574.100098,2.299999952,1.465470314,37.54000092,37.93999863,277.5,296.8999939,6.5,-0.006084483,,,77,52.71065521,,,,,352,,,,,,,,,,,,,,0,,0,,1,6628.899902,,,,,,,,,,,,,,,,2090655,,,,,,,,,,,,,,,,,,
3938505115,"Aug 20, 2020, 12:33:24 AM",8,20,2020,Evening Ride,Ride,,2112,10.39,,,FALSE,CrossRip,activities/3938505115.gpx,,11.33979988,2112,2051,10398.5,12.60000038,5.069965839,61.63420105,61.53419876,274.8999939,310.1000061,15.10000038,0.000961677,,,,,,,,116.1357956,265.5873413,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,6810098,,,,,,,,,,,,,,,,,,,
3940331299,"Aug 20, 2020, 11:53:29 AM",8,20,2020,Poor sleep,Run,Clearly more sensitive to temp than fitness. Felt beautiful out. Felt like I didn’t sleep last night tho ,1840,6.61,,,FALSE,the Second,activities/4217919737.fit.gz,,,1840,1820,6612.600098,4.5,3.633296728,41.56000137,43.65999985,273.2999878,295.8999939,6.699999809,-0.031757552,,,84,80.51773834,,,,,512,,,,,,,,,,,,,,0,,0,,1,6658.299805,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3950502808,"Aug 22, 2020, 12:28:56 AM",8,22,2020,Evening Walk,Walk,,1674,2.21,,,FALSE,the Second,activities/4228824272.fit.gz,,,1674,1674,2215.300049,1.5,1.323357224,0,-0.600000024,305.7999878,307.2000122,0.800000012,0.027084367,,,55,51.00180435,,,,,120,,,,,,,,,,,,,,0,,0,,1,2217.600098,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3950503178,"Aug 22, 2020, 1:28:20 AM",8,22,2020,Evening Walk,Walk,,868,1.21,,,FALSE,the Second,activities/4228824685.fit.gz,,,868,868,1218.400024,1.700000048,1.403686643,2.491428614,1.791428566,305.6000061,308.2000122,2.5,0.057452396,,,59,52.20629501,,,,,67,,,,,,,,,,,,,,0,,0,,1,1221.199951,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3950503819,"Aug 22, 2020, 3:40:37 PM",8,22,2020,Morning Run,Run,,2101,5.04,,,FALSE,,activities/4228825368.fit.gz,,,2101,2101,5042,3.900000095,2.399809599,70.51142883,71.41139984,309.7999878,341,16.79999924,-0.01785006,,,82,76.72916412,,,,,387,,,,,,,,,,,,,,0,,0,,1,5187.299805,,,,,,,,,,,,,,,,5638545,,,,,,,,,,,,,,,,,,
3952322556,"Aug 23, 2020, 12:15:17 AM",8,23,2020,Evening Walk,Walk,,2677,3.62,,,FALSE,the Second,activities/4230802795.fit.gz,,,2677,2677,3619.699951,1.799999952,1.352147937,2.279999971,2.180000067,305.6000061,308.2000122,2.200000048,0.00276266,,,57,51.97037888,,,,,196,,,,,,,,,,,,,,0,,0,,1,3621.699951,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3958794934,"Aug 24, 2020, 12:25:13 PM",8,24,2020,Morning Run,Run,700 on the year 🎉,1912,6.52,,,FALSE,,activities/4237718407.fit.gz,,,1912,1820,6528.200195,5.099999905,3.586923122,19.31999969,19.92000008,270.7000122,284.2999878,4.400000095,-0.009190895,,,87,81.5692749,,,,,513,,,,,,,,,,,,,,0,,0,,1,6554.200195,,,,,,,,,,,,,,,,5638545,,,,,,,,,,,,,,,,,,
3963457051,"Aug 25, 2020, 11:59:55 AM",8,25,2020,I foresee a fun Saturday long run 🌳,Run,,3810,12.89,,,FALSE,,activities/4242680290.fit.gz,,,3810,3685,12890.40039,4.5,3.498073339,71.58000183,75.87999725,274.1000061,297.7999878,6.400000095,-0.033358157,,,85,81.02377319,,,,,1012,,,,,,,,,,,,,,0,,0,,1,12980.5,,,,,,,,,,,,,,,,5638545,,,,,,,,,,,,,,,,,,
3971097710,"Aug 27, 2020, 12:25:49 AM",8,27,2020,Evening Ride,Ride,,1560,8.17,,,FALSE,CrossRip,activities/3971097710.gpx,,11.33979988,1560,1458,8177.600098,11.80000019,5.608778954,44.80740356,44.50740051,275.2000122,292.2000122,17.10000038,0.003668558,,,,,,,,139.5010681,226.7825928,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,6810098,,,,,,,,,,,,,,,,,,,
3972909205,"Aug 27, 2020, 12:06:58 PM",8,27,2020,Morning Run,Run,Easy pace but felt laborious. Too humid. ,2473,8.16,,,FALSE,,activities/4252753973.fit.gz,,,2473,2401,8166.200195,4.900000095,3.401166201,46.58000183,46.47999954,272.8999939,293.7000122,6.5,0.00122456,,,83,80.29598236,,,,,639,,,,,,,,,,,,,,0,,0,,1,8229.900391,,,,,,,,,,,,,,,,5638545,,,,,,,,,,,,,,,,,,
3974300766,"Aug 27, 2020, 5:55:57 PM",8,27,2020,Lunch stroll,Walk,,987,1.14,,,FALSE,the Second,activities/3974300766.gpx,,,987,987,1147.099976,2.299999952,1.162208676,5.271374702,3.971369982,271.2000122,277.2999878,17.20000076,0.113329262,,,,,,,,,102.2878647,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3982364628,"Aug 29, 2020, 12:26:43 PM",8,29,2020,Greenbelt exploration!,Run,Good to finally grind out a longer run with some beautiful scenery! ,6936,21.15,,,FALSE,the Second,activities/4262860466.fit.gz,,,6936,6420,21158.19922,4.300000191,3.295669794,115.0500031,141.4499969,274.6000061,312.7999878,11.39999962,-0.124774322,,,84,80.38529968,,,,,1652,,,,,,,,,,,,,,0,,0,,1,21315,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
3983526466,"Aug 29, 2020, 6:52:05 PM",8,29,2020,Afternoon Walk,Walk,,2292,3.25,,,FALSE,,activities/4264106958.fit.gz,,,2292,2292,3255.600098,1.799999952,1.420418859,30.50333405,26.90329933,278.8999939,295.8999939,6.599999905,0.110578693,,,76,51.45855331,,,,,175,,,,,,,,,,,,,,0,,0,,1,3310.300049,,,,,,,,,,,,,,,,5638545,,,,,,,,,,,,,,,,,,
3993813119,"Sep 1, 2020, 12:14:34 AM",9,1,2020,Ada Hayden with Charlie ,Ride,,2280,12.07,,,FALSE,CrossRip,,,11.33979988,2280,2280,12070.10449,,5.293905258,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,6810098,,,,,,,,,,,,,,,,,,,
3995843463,"Sep 1, 2020, 12:10:32 PM",9,1,2020,Crisp 👌🏻,Run,,2722,9,,,FALSE,the Second,activities/4277324899.fit.gz,,,2722,2526,9006.599609,5.300000191,3.565558195,125.3199997,125.3199997,275.2000122,305.1000061,25.89999962,0,,,88,80.43063354,,,,,695,,,,,,,,,,,,,,0,,0,,1,9367.200195,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
4000659394,"Sep 2, 2020, 12:14:44 PM",9,2,2020,Morning Run,Run,,1306,5.01,,,FALSE,the Second,activities/4282440564.fit.gz,,,1306,1235,5013,5.699999809,4.059109211,15.77999973,16.47999954,271.6000061,284.2999878,4.099999905,-0.013963695,,,91,83.23664856,,,,,388,,,,,,,,,7,,,,,0,39,0,,1,5032.600098,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
4010031246,"Sep 4, 2020, 12:47:07 PM",9,4,2020,Morning Walk,Walk,,1100,1.71,,,FALSE,the Second,activities/4010031246.gpx,,,1100,1100,1717.300049,2.799999952,1.561181784,11.1696949,12.36970043,277.5,289.1000061,8.199999809,-0.069877133,,,,,,,,,153.1330719,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
4023083426,"Sep 6, 2020, 3:52:09 PM",9,6,2020,ITRS Yellow River “5k”,Run,"First trail race with Ellen! Super chill, super fun! Rained overnight so it was nice and muddy ",2468,5.85,,,FALSE,the Second,activities/4305957482.fit.gz,,,2468,2466,5856.399902,4.900000095,2.374858141,94.18000031,105.1800003,204.8999939,299.1000061,36.20000076,-0.187828705,,,97,77.53653717,,,,,427,,,,,,,,,,,,,,0,,0,,1,6139.100098,,,,,,,,,,,,,,,,4811619,,,,,,,,,,,,,,,,,,
4037390507,"Sep 10, 2020, 12:26:09 AM",9,10,2020,Evening Run,Run,,1706,6.46,,,FALSE,,activities/4321074384.fit.gz,,,1706,1640,6460.5,5.300000191,3.939329386,38.96666718,42.46670151,275.2000122,297,7.199999809,-0.054175373,,,88,82.64563751,,,,,506,,,,,,,,,,,,,,0,,0,,1,6508.100098,,,,,,,,,,,,,,,,5638545,,,,,,,,,,,,,,,,,,
4041651626,"Sep 10, 2020, 10:02:02 PM",9,10,2020,Afternoon Run,Run,,1435,5.24,,,FALSE,,activities/4325590654.fit.gz,,,1435,1262,5242.399902,6.199999809,4.15404129,30.15999985,31.05999947,272.6000061,290.2999878,14.19999981,-0.01716771,,,93,83.3449707,,,,,408,,,,,,,,,,,,,,0,,0,,1,5300.100098,,,,,,,,,,,,,,,,5638545,,,,,,,,,,,,,,,,,,
4048404653,"Sep 12, 2020, 12:32:46 PM",9,12,2020,Cut short ,Run,Wasn’t feelin it. Bit sleep deprived too. ,2357,8.06,,,FALSE,,activities/4332736030.fit.gz,,,2357,2296,8066.100098,4.099999905,3.513109684,34.5,43.20000076,274.8999939,297.1000061,7.900000095,-0.107858814,,,83,80.93517303,,,,,631,,,,,,,,,,,,,,0,,0,,1,8091.899902,,,,,,,,,,,,,,,,5638545,,,,,,,,,,,,,,,,,,
